userid,questionid,filename,colorscale,frequency,tasktype,responseId,response,fresponse,correct,expcondition,trial,result,responseTime,confidence,sequenceid
1068,92,f3_cubehelix_1,cubehelix,7,clickbox,47676,B,NULL,A,1,3,0,3761,0,6
1068,93,f3_rainbow_1,rainbow,7,clickbox,47334,B,NULL,B,1,3,1,6859,0,6
1068,100,f3_greyscale_2,greyscale,7,clickbox,47538,A,NULL,A,1,4,1,3026,0,6
1068,101,f3_cubehelix_2,cubehelix,7,clickbox,47666,B,NULL,B,1,4,1,3046,0,6
1068,102,f3_rainbow_2,rainbow,7,clickbox,47352,A,NULL,A,1,4,1,8265,0,6
1068,109,f4_greyscale_0,greyscale,9,clickbox,47572,B,NULL,B,1,1,1,2449,0,6
1068,110,f4_cubehelix_0,cubehelix,9,clickbox,47716,A,NULL,A,1,1,1,3105,0,6
1068,111,f4_rainbow_0,rainbow,9,clickbox,47418,B,NULL,B,1,1,1,5594,0,6
1068,118,f4_greyscale_1,greyscale,9,clickbox,47561,A,NULL,A,1,2,1,2547,0,6
1068,119,f4_cubehelix_1,cubehelix,9,clickbox,47698,B,NULL,B,1,2,1,4104,0,6
1068,120,f4_rainbow_1,rainbow,9,clickbox,47387,A,NULL,A,1,2,1,5643,0,6
1068,127,f4_greyscale_2,greyscale,9,clickbox,47565,B,NULL,B,1,3,1,2791,0,6
1068,128,f4_cubehelix_2,cubehelix,9,clickbox,47722,A,NULL,A,1,3,1,2751,0,6
1068,129,f4_rainbow_2,rainbow,9,clickbox,47379,B,NULL,B,1,3,1,11002,0,6
1068,136,f4_greyscale_0,greyscale,9,clickbox,47556,B,NULL,B,1,4,1,3007,0,6
1068,137,f4_cubehelix_0,cubehelix,9,clickbox,47710,A,NULL,A,1,4,1,6524,0,6
1068,138,f4_rainbow_0,rainbow,9,clickbox,47410,B,NULL,B,1,4,1,19426,0,6
1068,145,f5_greyscale_1,greyscale,11,clickbox,47579,A,NULL,B,1,1,0,4447,0,6
1068,146,f5_cubehelix_1,cubehelix,11,clickbox,47738,A,NULL,A,1,1,1,2527,0,6
1068,147,f5_rainbow_1,rainbow,11,clickbox,47449,B,NULL,B,1,1,1,4819,0,6
1068,154,f5_greyscale_2,greyscale,11,clickbox,47586,B,NULL,B,1,2,1,3556,0,6
1068,155,f5_cubehelix_2,cubehelix,11,clickbox,47735,A,NULL,A,1,2,1,2753,0,6
1068,156,f5_rainbow_2,rainbow,11,clickbox,47440,B,NULL,B,1,2,1,3379,0,6
1068,163,f5_greyscale_0,greyscale,11,clickbox,47593,B,NULL,B,1,3,1,2605,0,6
1068,164,f5_cubehelix_0,cubehelix,11,clickbox,47727,A,NULL,A,1,3,1,3691,0,6
1068,165,f5_rainbow_0,rainbow,11,clickbox,47425,B,NULL,B,1,3,1,4144,0,6
1068,172,f5_greyscale_1,greyscale,11,clickbox,47597,A,NULL,A,1,4,1,3046,0,6
1068,173,f5_cubehelix_1,cubehelix,11,clickbox,47731,B,NULL,B,1,4,1,3164,0,6
1068,174,f5_rainbow_1,rainbow,11,clickbox,47432,A,NULL,A,1,4,1,3673,0,6
1069,4,f1_singlehue_0,singlehue,3,clickbox,47033,A,NULL,B,2,1,0,3712,0,7
1069,5,f1_extbodyheat_0,extbodyheat,3,clickbox,47180,B,NULL,A,2,1,0,4062,0,7
1069,6,f1_spectral_0,spectral,3,clickbox,47393,B,NULL,B,2,1,1,4692,0,7
1069,13,f1_singlehue_1,singlehue,3,clickbox,47029,B,NULL,B,2,2,1,5118,0,7
1069,14,f1_extbodyheat_1,extbodyheat,3,clickbox,47186,B,NULL,A,2,2,0,3882,0,7
1069,15,f1_spectral_1,spectral,3,clickbox,47376,B,NULL,B,2,2,1,5422,0,7
1069,22,f1_singlehue_2,singlehue,3,clickbox,47040,B,NULL,A,2,3,0,3844,0,7
1069,23,f1_extbodyheat_2,extbodyheat,3,clickbox,47198,A,NULL,B,2,3,0,5390,0,7
1069,24,f1_spectral_2,spectral,3,clickbox,47398,B,NULL,A,2,3,0,3162,0,7
1069,31,f1_singlehue_0,singlehue,3,clickbox,47048,B,NULL,B,2,4,1,3968,0,7
1069,32,f1_extbodyheat_0,extbodyheat,3,clickbox,47205,A,NULL,A,2,4,1,3776,0,7
1069,33,f1_spectral_0,spectral,3,clickbox,47384,B,NULL,B,2,4,1,4364,0,7
1069,40,f2_singlehue_1,singlehue,5,clickbox,47075,B,NULL,A,2,1,0,3060,0,7
1069,41,f2_extbodyheat_1,extbodyheat,5,clickbox,47213,A,NULL,B,2,1,0,3224,0,7
1069,42,f2_spectral_1,spectral,5,clickbox,47403,B,NULL,A,2,1,0,3176,0,7
1069,49,f2_singlehue_2,singlehue,5,clickbox,47062,A,NULL,A,2,2,1,3804,0,7
1069,50,f2_extbodyheat_2,extbodyheat,5,clickbox,47236,B,NULL,B,2,2,1,7690,0,7
1069,51,f2_spectral_2,spectral,5,clickbox,47422,A,NULL,A,2,2,1,8404,0,7
1069,58,f2_singlehue_0,singlehue,5,clickbox,47069,A,NULL,B,2,3,0,4148,0,7
1069,59,f2_extbodyheat_0,extbodyheat,5,clickbox,47246,B,NULL,A,2,3,0,4956,0,7
1069,60,f2_spectral_0,spectral,5,clickbox,47409,B,NULL,B,2,3,1,2896,0,7
1069,67,f2_singlehue_1,singlehue,5,clickbox,47056,B,NULL,B,2,4,1,4218,0,7
1069,68,f2_extbodyheat_1,extbodyheat,5,clickbox,47222,A,NULL,A,2,4,1,3798,0,7
1069,69,f2_spectral_1,spectral,5,clickbox,47429,B,NULL,B,2,4,1,3132,0,7
1069,76,f3_singlehue_2,singlehue,7,clickbox,47104,A,NULL,B,2,1,0,4542,0,7
1069,77,f3_extbodyheat_2,extbodyheat,7,clickbox,47263,A,NULL,A,2,1,1,3122,0,7
1069,78,f3_spectral_2,spectral,7,clickbox,47443,B,NULL,B,2,1,1,3122,0,7
1069,85,f3_singlehue_0,singlehue,7,clickbox,47085,B,NULL,B,2,2,1,8046,0,7
1069,86,f3_extbodyheat_0,extbodyheat,7,clickbox,47267,A,NULL,A,2,2,1,3038,0,7
1069,87,f3_spectral_0,spectral,7,clickbox,47457,B,NULL,B,2,2,1,3286,0,7
1069,94,f3_singlehue_1,singlehue,7,clickbox,47098,B,NULL,B,2,3,1,3922,0,7
1069,95,f3_extbodyheat_1,extbodyheat,7,clickbox,47278,A,NULL,A,2,3,1,4684,0,7
1069,96,f3_spectral_1,spectral,7,clickbox,47436,A,NULL,B,2,3,0,3284,0,7
1069,103,f3_singlehue_2,singlehue,7,clickbox,47091,B,NULL,A,2,4,0,3556,0,7
1069,104,f3_extbodyheat_2,extbodyheat,7,clickbox,47254,B,NULL,B,2,4,1,3424,0,7
1069,105,f3_spectral_2,spectral,7,clickbox,47450,A,NULL,A,2,4,1,3486,0,7
1069,112,f4_singlehue_0,singlehue,9,clickbox,47142,A,NULL,B,2,1,0,4386,0,7
1069,113,f4_extbodyheat_0,extbodyheat,9,clickbox,47305,A,NULL,A,2,1,1,3116,0,7
1069,114,f4_spectral_0,spectral,9,clickbox,47462,B,NULL,B,2,1,1,2780,0,7
1069,121,f4_singlehue_1,singlehue,9,clickbox,47112,A,NULL,A,2,2,1,4978,0,7
1069,122,f4_extbodyheat_1,extbodyheat,9,clickbox,47323,A,NULL,B,2,2,0,4506,0,7
1069,123,f4_spectral_1,spectral,9,clickbox,47496,B,NULL,A,2,2,0,6734,0,7
1069,130,f4_singlehue_2,singlehue,9,clickbox,47134,B,NULL,B,2,3,1,6540,0,7
1069,131,f4_extbodyheat_2,extbodyheat,9,clickbox,47311,A,NULL,A,2,3,1,3138,0,7
1069,132,f4_spectral_2,spectral,9,clickbox,47471,B,NULL,B,2,3,1,7714,0,7
1069,139,f4_singlehue_0,singlehue,9,clickbox,47122,B,NULL,B,2,4,1,3798,0,7
1069,140,f4_extbodyheat_0,extbodyheat,9,clickbox,47295,A,NULL,A,2,4,1,11590,0,7
1069,141,f4_spectral_0,spectral,9,clickbox,47483,B,NULL,B,2,4,1,5290,0,7
1069,148,f5_singlehue_1,singlehue,11,clickbox,47173,B,NULL,B,2,1,1,3194,0,7
1069,149,f5_extbodyheat_1,extbodyheat,11,clickbox,47366,A,NULL,A,2,1,1,4024,0,7
1069,150,f5_spectral_1,spectral,11,clickbox,47503,B,NULL,B,2,1,1,3712,0,7
1069,157,f5_singlehue_2,singlehue,11,clickbox,47150,B,NULL,B,2,2,1,4024,0,7
1069,158,f5_extbodyheat_2,extbodyheat,11,clickbox,47358,A,NULL,A,2,2,1,3068,0,7
1069,159,f5_spectral_2,spectral,11,clickbox,47532,B,NULL,B,2,2,1,5266,0,7
1069,166,f5_singlehue_0,singlehue,11,clickbox,47157,A,NULL,B,2,3,0,3388,0,7
1069,167,f5_extbodyheat_0,extbodyheat,11,clickbox,47351,A,NULL,A,2,3,1,5528,0,7
1069,168,f5_spectral_0,spectral,11,clickbox,47519,B,NULL,B,2,3,1,3774,0,7
1069,175,f5_singlehue_1,singlehue,11,clickbox,47163,A,NULL,A,2,4,1,4544,0,7
1069,176,f5_extbodyheat_1,extbodyheat,11,clickbox,47337,B,NULL,B,2,4,1,7720,0,7
1069,177,f5_spectral_1,spectral,11,clickbox,47509,B,NULL,A,2,4,0,4964,0,7
1070,4,f1_singlehue_0,singlehue,3,clickbox,47617,B,NULL,B,2,1,1,2442,0,10
1070,5,f1_extbodyheat_0,extbodyheat,3,clickbox,47041,A,NULL,A,2,1,1,3295,0,10
1070,6,f1_spectral_0,spectral,3,clickbox,47473,B,NULL,B,2,1,1,2650,0,10
1070,13,f1_singlehue_1,singlehue,3,clickbox,47611,B,NULL,B,2,2,1,6202,0,10
1070,14,f1_extbodyheat_1,extbodyheat,3,clickbox,47046,A,NULL,A,2,2,1,3523,0,10
1070,15,f1_spectral_1,spectral,3,clickbox,47251,A,NULL,B,2,2,0,3152,0,10
1070,22,f1_singlehue_2,singlehue,3,clickbox,47622,A,NULL,A,2,3,1,1555,0,10
1070,23,f1_extbodyheat_2,extbodyheat,3,clickbox,47036,B,NULL,B,2,3,1,17244,0,10
1070,24,f1_spectral_2,spectral,3,clickbox,47469,A,NULL,A,2,3,1,2315,0,10
1070,31,f1_singlehue_0,singlehue,3,clickbox,47627,B,NULL,B,2,4,1,2849,0,10
1070,32,f1_extbodyheat_0,extbodyheat,3,clickbox,47061,A,NULL,A,2,4,1,9999,0,10
1070,33,f1_spectral_0,spectral,3,clickbox,47260,B,NULL,B,2,4,1,5029,0,10
1070,40,f2_singlehue_1,singlehue,5,clickbox,47633,B,NULL,A,2,1,0,3690,0,10
1070,41,f2_extbodyheat_1,extbodyheat,5,clickbox,47096,A,NULL,B,2,1,0,15218,0,10
1070,42,f2_spectral_1,spectral,5,clickbox,47482,B,NULL,A,2,1,0,3331,0,10
1070,49,f2_singlehue_2,singlehue,5,clickbox,47650,A,NULL,A,2,2,1,1981,0,10
1070,50,f2_extbodyheat_2,extbodyheat,5,clickbox,47072,A,NULL,B,2,2,0,6508,0,10
1070,51,f2_spectral_2,spectral,5,clickbox,47488,A,NULL,A,2,2,1,4185,0,10
1070,58,f2_singlehue_0,singlehue,5,clickbox,47638,A,NULL,B,2,3,0,1484,0,10
1070,59,f2_extbodyheat_0,extbodyheat,5,clickbox,47080,B,NULL,A,2,3,0,4026,0,10
1070,60,f2_spectral_0,spectral,5,clickbox,47510,A,NULL,B,2,3,0,2199,0,10
1070,67,f2_singlehue_1,singlehue,5,clickbox,47642,A,NULL,B,2,4,0,2689,0,10
1070,68,f2_extbodyheat_1,extbodyheat,5,clickbox,47113,B,NULL,A,2,4,0,11934,0,10
1070,69,f2_spectral_1,spectral,5,clickbox,47516,B,NULL,B,2,4,1,3298,0,10
1070,76,f3_singlehue_2,singlehue,7,clickbox,47665,B,NULL,B,2,1,1,1798,0,10
1070,77,f3_extbodyheat_2,extbodyheat,7,clickbox,47119,A,NULL,A,2,1,1,2528,0,10
1070,78,f3_spectral_2,spectral,7,clickbox,47541,B,NULL,B,2,1,1,1727,0,10
1070,85,f3_singlehue_0,singlehue,7,clickbox,47661,A,NULL,B,2,2,0,3722,0,10
1070,86,f3_extbodyheat_0,extbodyheat,7,clickbox,47133,B,NULL,A,2,2,0,1999,0,10
1070,87,f3_spectral_0,spectral,7,clickbox,47531,B,NULL,B,2,2,1,2689,0,10
1070,94,f3_singlehue_1,singlehue,7,clickbox,47653,B,NULL,B,2,3,1,2409,0,10
1070,95,f3_extbodyheat_1,extbodyheat,7,clickbox,47127,B,NULL,A,2,3,0,4695,0,10
1070,96,f3_spectral_1,spectral,7,clickbox,47537,A,NULL,B,2,3,0,2547,0,10
1070,103,f3_singlehue_2,singlehue,7,clickbox,47667,B,NULL,A,2,4,0,1830,0,10
1070,104,f3_extbodyheat_2,extbodyheat,7,clickbox,47145,B,NULL,B,2,4,1,8145,0,10
1070,105,f3_spectral_2,spectral,7,clickbox,47525,A,NULL,A,2,4,1,2044,0,10
1070,112,f4_singlehue_0,singlehue,9,clickbox,47694,A,NULL,B,2,1,0,1505,0,10
1070,113,f4_extbodyheat_0,extbodyheat,9,clickbox,47190,B,NULL,A,2,1,0,7847,0,10
1070,114,f4_spectral_0,spectral,9,clickbox,47554,A,NULL,B,2,1,0,1941,0,10
1070,121,f4_singlehue_1,singlehue,9,clickbox,47684,B,NULL,A,2,2,0,5901,0,10
1070,122,f4_extbodyheat_1,extbodyheat,9,clickbox,47158,A,NULL,B,2,2,0,8159,0,10
1070,123,f4_spectral_1,spectral,9,clickbox,47548,B,NULL,A,2,2,0,1795,0,10
1070,130,f4_singlehue_2,singlehue,9,clickbox,47677,A,NULL,B,2,3,0,2164,0,10
1070,131,f4_extbodyheat_2,extbodyheat,9,clickbox,47168,A,NULL,A,2,3,1,8681,0,10
1070,132,f4_spectral_2,spectral,9,clickbox,47552,B,NULL,B,2,3,1,2138,0,10
1070,139,f4_singlehue_0,singlehue,9,clickbox,47690,B,NULL,B,2,4,1,1551,0,10
1070,140,f4_extbodyheat_0,extbodyheat,9,clickbox,47179,A,NULL,A,2,4,1,4329,0,10
1070,141,f4_spectral_0,spectral,9,clickbox,47560,B,NULL,B,2,4,1,2362,0,10
1070,148,f5_singlehue_1,singlehue,11,clickbox,47711,A,NULL,B,2,1,0,7848,0,10
1070,149,f5_extbodyheat_1,extbodyheat,11,clickbox,47206,A,NULL,A,2,1,1,6733,0,10
1070,150,f5_spectral_1,spectral,11,clickbox,47582,B,NULL,B,2,1,1,3154,0,10
1070,157,f5_singlehue_2,singlehue,11,clickbox,47717,B,NULL,B,2,2,1,3030,0,10
1070,158,f5_extbodyheat_2,extbodyheat,11,clickbox,47195,B,NULL,A,2,2,0,2152,0,10
1070,159,f5_spectral_2,spectral,11,clickbox,47575,A,NULL,B,2,2,0,2027,0,10
1070,166,f5_singlehue_0,singlehue,11,clickbox,47718,A,NULL,B,2,3,0,2080,0,10
1070,167,f5_extbodyheat_0,extbodyheat,11,clickbox,47238,B,NULL,A,2,3,0,2326,0,10
1070,168,f5_spectral_0,spectral,11,clickbox,47564,B,NULL,B,2,3,1,2101,0,10
1070,175,f5_singlehue_1,singlehue,11,clickbox,47699,B,NULL,A,2,4,0,2767,0,10
1070,176,f5_extbodyheat_1,extbodyheat,11,clickbox,47210,A,NULL,B,2,4,0,2804,0,10
1070,177,f5_spectral_1,spectral,11,clickbox,47571,A,NULL,A,2,4,1,2686,0,10
1071,1,f1_greyscale_0,greyscale,3,clickbox,47591,A,NULL,B,1,1,0,4062,0,3
1071,2,f1_cubehelix_0,cubehelix,3,clickbox,47495,B,NULL,A,1,1,0,2729,0,3
1071,3,f1_rainbow_0,rainbow,3,clickbox,47339,A,NULL,B,1,1,0,5688,0,3
1071,10,f1_greyscale_1,greyscale,3,clickbox,47600,B,NULL,B,1,2,1,1769,0,3
1071,11,f1_cubehelix_1,cubehelix,3,clickbox,47487,A,NULL,A,1,2,1,2589,0,3
1071,12,f1_rainbow_1,rainbow,3,clickbox,47319,B,NULL,B,1,2,1,3696,0,3
1071,19,f1_greyscale_2,greyscale,3,clickbox,47595,B,NULL,A,1,3,0,2206,0,3
1071,20,f1_cubehelix_2,cubehelix,3,clickbox,47472,A,NULL,B,1,3,0,3499,0,3
1071,21,f1_rainbow_2,rainbow,3,clickbox,47350,B,NULL,A,1,3,0,3300,0,3
1071,28,f1_greyscale_0,greyscale,3,clickbox,47604,B,NULL,B,1,4,1,1601,0,3
1071,29,f1_cubehelix_0,cubehelix,3,clickbox,47481,A,NULL,A,1,4,1,2631,0,3
1071,30,f1_rainbow_0,rainbow,3,clickbox,47329,B,NULL,B,1,4,1,2823,0,3
1071,37,f2_greyscale_1,greyscale,5,clickbox,47608,B,NULL,A,1,1,0,1816,0,3
1071,38,f2_cubehelix_1,cubehelix,5,clickbox,47515,A,NULL,B,1,1,0,2038,0,3
1071,39,f2_rainbow_1,rainbow,5,clickbox,47391,B,NULL,A,1,1,0,2239,0,3
1071,46,f2_greyscale_2,greyscale,5,clickbox,47615,A,NULL,A,1,2,1,2509,0,3
1071,47,f2_cubehelix_2,cubehelix,5,clickbox,47507,B,NULL,B,1,2,1,2380,0,3
1071,48,f2_rainbow_2,rainbow,5,clickbox,47383,A,NULL,A,1,2,1,3586,0,3
1071,55,f2_greyscale_0,greyscale,5,clickbox,47628,B,NULL,B,1,3,1,2538,0,3
1071,56,f2_cubehelix_0,cubehelix,5,clickbox,47505,A,NULL,A,1,3,1,2506,0,3
1071,57,f2_rainbow_0,rainbow,5,clickbox,47377,B,NULL,B,1,3,1,12979,0,3
1071,64,f2_greyscale_1,greyscale,5,clickbox,47624,B,NULL,B,1,4,1,3091,0,3
1071,65,f2_cubehelix_1,cubehelix,5,clickbox,47499,A,NULL,A,1,4,1,2453,0,3
1071,66,f2_rainbow_1,rainbow,5,clickbox,47356,B,NULL,B,1,4,1,2134,0,3
1071,73,f3_greyscale_2,greyscale,7,clickbox,47639,A,NULL,B,1,1,0,2056,0,3
1071,74,f3_cubehelix_2,cubehelix,7,clickbox,47534,B,NULL,A,1,1,0,2249,0,3
1071,75,f3_rainbow_2,rainbow,7,clickbox,47417,A,NULL,B,1,1,0,3444,0,3
1071,82,f3_greyscale_0,greyscale,7,clickbox,47645,B,NULL,B,1,2,1,2137,0,3
1071,83,f3_cubehelix_0,cubehelix,7,clickbox,47526,A,NULL,A,1,2,1,1715,0,3
1071,84,f3_rainbow_0,rainbow,7,clickbox,47412,B,NULL,B,1,2,1,2055,0,3
1071,91,f3_greyscale_1,greyscale,7,clickbox,47651,B,NULL,B,1,3,1,2062,0,3
1071,92,f3_cubehelix_1,cubehelix,7,clickbox,47523,A,NULL,A,1,3,1,2885,0,3
1071,93,f3_rainbow_1,rainbow,7,clickbox,47401,B,NULL,B,1,3,1,5716,0,3
1071,100,f3_greyscale_2,greyscale,7,clickbox,47634,A,NULL,A,1,4,1,2598,0,3
1071,101,f3_cubehelix_2,cubehelix,7,clickbox,47539,B,NULL,B,1,4,1,1643,0,3
1071,102,f3_rainbow_2,rainbow,7,clickbox,47407,A,NULL,A,1,4,1,2252,0,3
1071,109,f4_greyscale_0,greyscale,9,clickbox,47658,B,NULL,B,1,1,1,2499,0,3
1071,110,f4_cubehelix_0,cubehelix,9,clickbox,47547,A,NULL,A,1,1,1,1813,0,3
1071,111,f4_rainbow_0,rainbow,9,clickbox,47423,B,NULL,B,1,1,1,2864,0,3
1071,118,f4_greyscale_1,greyscale,9,clickbox,47678,A,NULL,A,1,2,1,3983,0,3
1071,119,f4_cubehelix_1,cubehelix,9,clickbox,47557,B,NULL,B,1,2,1,2253,0,3
1071,120,f4_rainbow_1,rainbow,9,clickbox,47446,A,NULL,A,1,2,1,3071,0,3
1071,127,f4_greyscale_2,greyscale,9,clickbox,47662,B,NULL,B,1,3,1,2737,0,3
1071,128,f4_cubehelix_2,cubehelix,9,clickbox,47563,A,NULL,A,1,3,1,2364,0,3
1071,129,f4_rainbow_2,rainbow,9,clickbox,47441,B,NULL,B,1,3,1,4638,0,3
1071,136,f4_greyscale_0,greyscale,9,clickbox,47668,B,NULL,B,1,4,1,2129,0,3
1071,137,f4_cubehelix_0,cubehelix,9,clickbox,47553,A,NULL,A,1,4,1,2419,0,3
1071,138,f4_rainbow_0,rainbow,9,clickbox,47431,B,NULL,B,1,4,1,3548,0,3
1071,145,f5_greyscale_1,greyscale,11,clickbox,47705,B,NULL,B,1,1,1,2573,0,3
1071,146,f5_cubehelix_1,cubehelix,11,clickbox,47574,A,NULL,A,1,1,1,2324,0,3
1071,147,f5_rainbow_1,rainbow,11,clickbox,47451,B,NULL,B,1,1,1,2630,0,3
1071,154,f5_greyscale_2,greyscale,11,clickbox,47681,B,NULL,B,1,2,1,2217,0,3
1071,155,f5_cubehelix_2,cubehelix,11,clickbox,47584,A,NULL,A,1,2,1,1972,0,3
1071,156,f5_rainbow_2,rainbow,11,clickbox,47468,B,NULL,B,1,2,1,2545,0,3
1071,163,f5_greyscale_0,greyscale,11,clickbox,47688,B,NULL,B,1,3,1,2302,0,3
1071,164,f5_cubehelix_0,cubehelix,11,clickbox,47578,A,NULL,A,1,3,1,1767,0,3
1071,165,f5_rainbow_0,rainbow,11,clickbox,47460,B,NULL,B,1,3,1,2729,0,3
1071,172,f5_greyscale_1,greyscale,11,clickbox,47697,A,NULL,A,1,4,1,4707,0,3
1071,173,f5_cubehelix_1,cubehelix,11,clickbox,47567,B,NULL,B,1,4,1,1969,0,3
1071,174,f5_rainbow_1,rainbow,11,clickbox,47466,A,NULL,A,1,4,1,2823,0,3
1072,1,f1_greyscale_0,greyscale,3,clickbox,47885,B,NULL,B,1,1,1,9720,0,2
1072,2,f1_cubehelix_0,cubehelix,3,clickbox,47594,B,NULL,A,1,1,0,11656,0,2
1072,3,f1_rainbow_0,rainbow,3,clickbox,48042,A,NULL,B,1,1,0,10191,0,2
1072,10,f1_greyscale_1,greyscale,3,clickbox,47881,A,NULL,B,1,2,0,10248,0,2
1072,11,f1_cubehelix_1,cubehelix,3,clickbox,47646,B,NULL,A,1,2,0,13695,0,2
1072,12,f1_rainbow_1,rainbow,3,clickbox,48057,A,NULL,B,1,2,0,15129,0,2
1072,19,f1_greyscale_2,greyscale,3,clickbox,47889,A,NULL,A,1,3,1,9145,0,2
1072,20,f1_cubehelix_2,cubehelix,3,clickbox,47573,B,NULL,B,1,3,1,20936,0,2
1072,21,f1_rainbow_2,rainbow,3,clickbox,48048,A,NULL,A,1,3,1,9296,0,2
1072,28,f1_greyscale_0,greyscale,3,clickbox,47899,B,NULL,B,1,4,1,8623,0,2
1072,29,f1_cubehelix_0,cubehelix,3,clickbox,47673,A,NULL,A,1,4,1,13431,0,2
1072,30,f1_rainbow_0,rainbow,3,clickbox,48066,A,NULL,B,1,4,0,18375,0,2
1072,37,f2_greyscale_1,greyscale,5,clickbox,47932,B,NULL,A,1,1,0,5809,0,2
1072,38,f2_cubehelix_1,cubehelix,5,clickbox,47725,A,NULL,B,1,1,0,14271,0,2
1072,39,f2_rainbow_1,rainbow,5,clickbox,48074,B,NULL,A,1,1,0,8416,0,2
1072,46,f2_greyscale_2,greyscale,5,clickbox,47924,A,NULL,A,1,2,1,13291,0,2
1072,47,f2_cubehelix_2,cubehelix,5,clickbox,47755,B,NULL,B,1,2,1,14936,0,2
1072,48,f2_rainbow_2,rainbow,5,clickbox,48072,A,NULL,A,1,2,1,12702,0,2
1072,55,f2_greyscale_0,greyscale,5,clickbox,47908,A,NULL,B,1,3,0,7894,0,2
1072,56,f2_cubehelix_0,cubehelix,5,clickbox,47741,B,NULL,A,1,3,0,12952,0,2
1072,57,f2_rainbow_0,rainbow,5,clickbox,48073,A,NULL,B,1,3,0,9696,0,2
1072,64,f2_greyscale_1,greyscale,5,clickbox,47942,B,NULL,B,1,4,1,11577,0,2
1072,65,f2_cubehelix_1,cubehelix,5,clickbox,47703,A,NULL,A,1,4,1,18265,0,2
1072,66,f2_rainbow_1,rainbow,5,clickbox,48070,B,NULL,B,1,4,1,9928,0,2
1072,73,f3_greyscale_2,greyscale,7,clickbox,47960,B,NULL,B,1,1,1,16870,0,2
1072,74,f3_cubehelix_2,cubehelix,7,clickbox,47765,A,NULL,A,1,1,1,14752,0,2
1072,75,f3_rainbow_2,rainbow,7,clickbox,48075,B,NULL,B,1,1,1,10808,0,2
1072,82,f3_greyscale_0,greyscale,7,clickbox,47971,B,NULL,B,1,2,1,9280,0,2
1072,83,f3_cubehelix_0,cubehelix,7,clickbox,47801,B,NULL,A,1,2,0,23792,0,2
1072,84,f3_rainbow_0,rainbow,7,clickbox,48078,A,NULL,B,1,2,0,12128,0,2
1072,91,f3_greyscale_1,greyscale,7,clickbox,47950,A,NULL,B,1,3,0,11432,0,2
1072,92,f3_cubehelix_1,cubehelix,7,clickbox,47789,B,NULL,A,1,3,0,15207,0,2
1072,93,f3_rainbow_1,rainbow,7,clickbox,48080,A,NULL,B,1,3,0,11473,0,2
1072,100,f3_greyscale_2,greyscale,7,clickbox,47981,A,NULL,A,1,4,1,9560,0,2
1072,101,f3_cubehelix_2,cubehelix,7,clickbox,47775,B,NULL,B,1,4,1,12871,0,2
1072,102,f3_rainbow_2,rainbow,7,clickbox,48076,A,NULL,A,1,4,1,10608,0,2
1072,109,f4_greyscale_0,greyscale,9,clickbox,48009,B,NULL,B,1,1,1,7951,0,2
1072,110,f4_cubehelix_0,cubehelix,9,clickbox,47837,B,NULL,A,1,1,0,12064,0,2
1072,111,f4_rainbow_0,rainbow,9,clickbox,48083,B,NULL,B,1,1,1,10505,0,2
1072,118,f4_greyscale_1,greyscale,9,clickbox,47989,B,NULL,A,1,2,0,8569,0,2
1072,119,f4_cubehelix_1,cubehelix,9,clickbox,47816,B,NULL,B,1,2,1,15648,0,2
1072,120,f4_rainbow_1,rainbow,9,clickbox,48086,A,NULL,A,1,2,1,10983,0,2
1072,127,f4_greyscale_2,greyscale,9,clickbox,47999,B,NULL,B,1,3,1,7536,0,2
1072,128,f4_cubehelix_2,cubehelix,9,clickbox,47807,A,NULL,A,1,3,1,9913,0,2
1072,129,f4_rainbow_2,rainbow,9,clickbox,48089,B,NULL,B,1,3,1,8832,0,2
1072,136,f4_greyscale_0,greyscale,9,clickbox,48015,B,NULL,B,1,4,1,5784,0,2
1072,137,f4_cubehelix_0,cubehelix,9,clickbox,47826,A,NULL,A,1,4,1,7264,0,2
1072,138,f4_rainbow_0,rainbow,9,clickbox,48088,B,NULL,B,1,4,1,10737,0,2
1072,145,f5_greyscale_1,greyscale,11,clickbox,48025,A,NULL,B,1,1,0,8276,0,2
1072,146,f5_cubehelix_1,cubehelix,11,clickbox,47877,A,NULL,A,1,1,1,16135,0,2
1072,147,f5_rainbow_1,rainbow,11,clickbox,48099,B,NULL,B,1,1,1,12656,0,2
1072,154,f5_greyscale_2,greyscale,11,clickbox,48021,A,NULL,B,1,2,0,8594,0,2
1072,155,f5_cubehelix_2,cubehelix,11,clickbox,47859,A,NULL,A,1,2,1,11112,0,2
1072,156,f5_rainbow_2,rainbow,11,clickbox,48092,A,NULL,B,1,2,0,14686,0,2
1072,163,f5_greyscale_0,greyscale,11,clickbox,48036,B,NULL,B,1,3,1,6902,0,2
1072,164,f5_cubehelix_0,cubehelix,11,clickbox,47867,A,NULL,A,1,3,1,8418,0,2
1072,165,f5_rainbow_0,rainbow,11,clickbox,48097,A,NULL,B,1,3,0,11385,0,2
1072,172,f5_greyscale_1,greyscale,11,clickbox,48034,B,NULL,A,1,4,0,14362,0,2
1072,173,f5_cubehelix_1,cubehelix,11,clickbox,47851,B,NULL,B,1,4,1,9639,0,2
1072,174,f5_rainbow_1,rainbow,11,clickbox,48094,B,NULL,A,1,4,0,10887,0,2
